date,permno,predicted
202302,89179,-0.111150466
202312,10104,-0.11114664
202309,87267,-0.11111943
202303,47896,-0.111115046
202010,93436,-0.11093031
202012,82642,-0.11091227
202210,93132,-0.11087623
202310,24205,-0.11085155
202307,12369,-0.11063435
201103,84032,-0.11059274
202310,19350,-0.110523134
202305,20482,-0.11044473
202310,13511,-0.11042006
202304,76841,-0.11040423
202305,90319,-0.110316366
202312,87657,-0.110311866
202301,81774,-0.110281646
202305,12490,-0.11027418
202307,13901,-0.11027286
202305,61241,-0.11026954
202304,87657,-0.11023692
202212,69032,-0.1102344
201510,75034,-0.11013446
202010,76841,-0.11010641
201506,89393,-0.110046245
202302,64186,-0.11003626
201608,27828,-0.11001982
202305,48653,-0.110016935
202304,14714,-0.10997093
202309,84788,-0.109964
202304,18729,-0.10995955
202305,12872,-0.10991518
202312,89269,-0.10984911
202301,11308,-0.10981468
202310,17005,-0.10972492
202307,77178,-0.10963548
202310,87447,-0.10962623
202309,57904,-0.109592296
202305,14542,-0.1095756
202301,89179,-0.10955563
202306,22752,-0.109551206
202303,10104,-0.10952087
202102,79678,-0.10945297
201812,77274,-0.10939494
202306,24205,-0.109337896
201907,92221,-0.109287575
202007,14231,-0.10916537
202303,12490,-0.10916249
202303,41355,-0.109154664
202303,89269,-0.10910304
201501,93436,-0.10907828
202303,12052,-0.10906787
202311,92602,-0.109036535
202308,86783,-0.109021924
202301,86228,-0.10893127
202311,14542,-0.1087592
202304,18576,-0.10875292
202003,75828,-0.10874138
202305,59328,-0.10872395
202302,81061,-0.10866551
202311,19654,-0.108636454
201805,11552,-0.1086081
202302,82642,-0.10859644
202312,78987,-0.108558536
202007,49656,-0.10851987
202303,64186,-0.108517654
202306,25785,-0.10851007
202308,48653,-0.108487085
202308,24205,-0.10847351
202307,49154,-0.108449385
202308,17478,-0.108431414
201203,59408,-0.108423546
202309,12490,-0.10839358
201908,18411,-0.10838511
202304,48653,-0.10835538
202307,18576,-0.10834892
202308,77037,-0.10831386
202212,92402,-0.10824867
202012,87267,-0.108200744
202212,92203,-0.10814588
202004,52038,-0.10809554
201109,84788,-0.10805736
202305,21776,-0.10802577
202301,25582,-0.10802326
202010,60628,-0.1079912
202302,41355,-0.1078916
202102,14295,-0.10788984
202308,66157,-0.107861646
202103,91556,-0.107822426
202310,60506,-0.10769897
202304,75510,-0.10767294
202311,90319,-0.10767001
202302,79678,-0.10764769
202306,14008,-0.10755755
202302,83443,-0.10752046
202308,87842,-0.107503645
202310,19393,-0.107469626
202309,92203,-0.10741865
201010,23819,-0.10740692
202309,14593,-0.10733559
202303,75186,-0.10732538
202309,15579,-0.10725893
202303,62092,-0.107198894
202301,40539,-0.10708634
201510,59328,-0.10698913
202303,18428,-0.10698488
202302,61621,-0.10698352
202010,84788,-0.10686335
201005,82800,-0.106860444
202301,56573,-0.10685227
202312,86136,-0.10683293
202307,19393,-0.10681929
201102,89533,-0.10653945
202311,84769,-0.10653386
202307,93132,-0.10644723
202312,20482,-0.106332906
202311,90215,-0.10632668
202012,60442,-0.10632225
202310,82800,-0.10631603
202307,17942,-0.10631304
202102,25785,-0.10630425
202309,21776,-0.10629299
202303,91068,-0.10623507
202308,91068,-0.10623495
202211,89003,-0.10616416
202008,92221,-0.10610822
201811,89393,-0.10610059
202004,61241,-0.10608904
202112,16309,-0.10604943
202309,40539,-0.10601947
202304,28484,-0.10593923
202302,19350,-0.10593872
202308,57904,-0.105916314
201104,18542,-0.105899036
201904,89179,-0.10584788
201902,25785,-0.10581253
202307,11850,-0.10578401
202305,93002,-0.10576544
202308,90215,-0.1057607
202304,17750,-0.1057154
201810,12308,-0.105709314
202305,14008,-0.10570442
202012,16140,-0.10570388
202301,86136,-0.105685234
202102,14702,-0.1056471
202302,78975,-0.105627276
202309,93002,-0.10561388
202309,77037,-0.10555887
202301,77274,-0.10555515
202307,60442,-0.10554548
202311,80320,-0.10551149
202304,10516,-0.10524655
202307,48725,-0.10514725
202312,15579,-0.10511899
202305,24205,-0.10507685
202303,28222,-0.10505195
202307,88352,-0.10504898
202301,18592,-0.10504764
201904,75241,-0.10504252
202101,13447,-0.10500859
202304,18312,-0.104894824
202302,13788,-0.104873486
202102,88446,-0.10486205
202307,48506,-0.10461187
202309,11850,-0.10455817
201503,76744,-0.10446067
201807,76614,-0.10431
202308,57665,-0.104267895
202310,59176,-0.10422245
201010,37584,-0.10421638
202311,19393,-0.104206145
202308,64311,-0.10416497
202304,48725,-0.10416149
202312,93132,-0.10415932
202302,15408,-0.10402043
202302,28222,-0.10401608
202310,87657,-0.103999995
202308,13721,-0.103981555
202305,23931,-0.10398011
202302,66800,-0.10397515
202307,15579,-0.10397013
202311,28484,-0.103957
202211,23660,-0.103935644
201806,53613,-0.103874035
202306,93002,-0.103834145
202305,82800,-0.10381987
201701,89393,-0.103801236
202310,88352,-0.103782676
202305,77178,-0.10375066
202304,12622,-0.10368196
201910,12872,-0.103649825
202307,23660,-0.1035598
201005,89258,-0.103532724
202301,92655,-0.10344529
202311,87267,-0.10340605
202010,21207,-0.103393756
202302,56573,-0.10337036
202311,17750,-0.10336217
202309,87657,-0.103328705
201501,75825,-0.103317104
202309,11403,-0.10325267
202301,13788,-0.10318316
201604,76614,-0.1031621
202303,49680,-0.10315402
202302,39642,-0.10315187
201512,75034,-0.10310429
202301,22111,-0.1030885
202309,14008,-0.102850795
202301,82800,-0.10284994
202212,13447,-0.102830805
202210,93436,-0.10281693
202011,19502,-0.102795064
201810,34833,-0.10273811
201502,91937,-0.102732345
202311,20482,-0.10271408
202311,17830,-0.10270619
201101,88991,-0.102658354
202311,87447,-0.102643706
201509,23819,-0.10262328
202302,44644,-0.10259034
202309,77702,-0.10257078
202101,12060,-0.10252101
202310,40539,-0.10243526
202305,86228,-0.10231145
202308,92221,-0.1022997
202304,12308,-0.10227571
202309,76614,-0.10227332
202306,59328,-0.10225745
202307,13511,-0.102251284
202302,21178,-0.10223484
201911,64936,-0.102234416
202303,87267,-0.10220911
202311,91233,-0.10217813
202308,76744,-0.10216295
202307,66181,-0.10212441
202305,71563,-0.10205978
202308,69032,-0.1020201
202306,12308,-0.101991884
202311,19350,-0.10191536
202305,85348,-0.101905175
202311,18729,-0.10183174
202303,86136,-0.10177369
202004,15408,-0.10176326
202305,76841,-0.101755
202302,93436,-0.10170169
202304,21776,-0.10164088
202306,17942,-0.1015865
202306,78987,-0.10158276
202305,75186,-0.101538986
202007,89393,-0.10150869
202301,18163,-0.10148449
201510,76841,-0.101473056
202307,14008,-0.10146408
202303,25582,-0.101382785
202101,93436,-0.10135581
201211,28484,-0.101305254
202305,18729,-0.10130049
202311,48506,-0.101292774
202312,80320,-0.10122994
201910,64936,-0.10121067
201906,82800,-0.10120481
202310,76744,-0.10119701
202305,48506,-0.10114287
202310,14593,-0.101077236
201101,60442,-0.10107066
202204,82800,-0.101060756
201502,83111,-0.101054095
202312,10145,-0.10103341
202311,89269,-0.101026885
202309,13788,-0.10098199
201103,18542,-0.10086778
202311,60442,-0.1007995
202301,28484,-0.100712635
202304,11403,-0.10070113
202306,18729,-0.10065043
202309,41355,-0.10060351
202302,60871,-0.10060202
201105,18542,-0.10052755
202307,57665,-0.10041096
201601,86783,-0.10038704
202302,88031,-0.10037905
202308,17144,-0.100374
201607,27828,-0.10028608
202301,49680,-0.10024847
202310,22103,-0.10022216
202304,23660,-0.10017713
202306,66800,-0.1001701
201903,66800,-0.10014235
202306,48653,-0.100100525
202310,24766,-0.100045204
202304,52038,-0.10001751
202311,86868,-0.100015916
202303,14008,-0.0999488
202311,90993,-0.09988413
202308,48506,-0.09988274
202310,90215,-0.09978969
202004,86580,-0.09975318
201903,76744,-0.099732436
202212,87055,-0.09973143
202305,66181,-0.0996583
202308,87267,-0.09963857
201103,23819,-0.099636555
202309,17005,-0.0996315
201510,75825,-0.09958588
202309,17942,-0.09957869
202308,15408,-0.09950994
202108,93132,-0.09943323
202312,12591,-0.09942162
202302,69032,-0.099399686
202211,57665,-0.09933437
201907,86580,-0.09920031
202302,48506,-0.099183306
202303,83443,-0.09916407
201101,90505,-0.09913278
202302,24205,-0.0991265
202303,18576,-0.09910174
202308,88352,-0.099086456
202305,21178,-0.0989903
201207,81774,-0.09897843
202102,76709,-0.09896909
202208,14702,-0.0988994
202307,13447,-0.09888668
202310,85913,-0.09887205
202211,48486,-0.09884601
201107,37584,-0.098839775
202310,89269,-0.098839015
202212,90993,-0.09881554
202304,21178,-0.09881494
202304,15579,-0.09877026
202307,87267,-0.0986775
202012,48486,-0.09865964
202308,82642,-0.098589934
202310,57904,-0.09858933
201509,34833,-0.098549195
202305,69032,-0.098518915
202307,61621,-0.098508544
202208,71563,-0.09850381
202305,10107,-0.09843976
201608,12558,-0.098353274
202212,59176,-0.098333746
202310,84788,-0.0982741
201701,75825,-0.09824993
202001,90505,-0.09822844
201704,79906,-0.09822384
201705,79906,-0.098195806
202306,21776,-0.09817808
202305,17478,-0.0981691
201711,91926,-0.09815075
201912,64186,-0.098109625
202305,13628,-0.09809542
201809,13447,-0.09804552
202101,19350,-0.09803533
201410,91983,-0.097997546
202309,81774,-0.09789385
201005,85914,-0.097869255
202301,12490,-0.09786789
202311,23660,-0.097850464
202307,18592,-0.09778124
201404,86158,-0.09774003
202211,92203,-0.097679354
202211,84723,-0.097640075
201011,37584,-0.09755605
202307,44644,-0.09754251
202302,75186,-0.0975238
202311,38156,-0.09751857
202302,69796,-0.09751647
201104,91233,-0.09747139
201408,76841,-0.09746289
201006,39087,-0.09742285
202311,14714,-0.09740156
202308,18729,-0.09735429
202305,22592,-0.09730019
201812,87842,-0.097178556
201402,91926,-0.0971615
202305,88352,-0.0971056
202208,91233,-0.09706544
202307,60871,-0.09706338
202311,87657,-0.096982755
202306,12591,-0.096955575
202307,17750,-0.09691825
202301,89003,-0.09678886
202311,10107,-0.09678299
202307,87657,-0.09674717
201010,24643,-0.09664811
202311,36468,-0.09661399
202311,93002,-0.096607745
201812,72726,-0.09659218
201603,91103,-0.09657236
202310,13447,-0.09650653
202308,13447,-0.0964525
202308,64936,-0.09640327
202305,87657,-0.09640115
202303,84769,-0.09639621
202003,10696,-0.096389666
202303,69032,-0.09638296
202311,13628,-0.09637637
202305,18428,-0.0963716
202212,89003,-0.09634945
201409,91983,-0.09627367
201102,77178,-0.09624788
202004,76744,-0.09624519
202305,66800,-0.09622592
202309,90319,-0.09615265
202209,66157,-0.09611202
202305,36468,-0.09607022
201102,23819,-0.09601777
201809,49154,-0.09599201
202312,46886,-0.095927715
201910,76841,-0.09583799
201810,88860,-0.09573028
201806,62148,-0.095715545
202309,79678,-0.095640026
202208,18312,-0.09557804
201812,49154,-0.095572405
202308,21936,-0.09556537
202304,69796,-0.09554349
202002,89393,-0.09551614
202304,49680,-0.095485255
201608,70332,-0.09547792
201511,14008,-0.095451765
201904,61241,-0.09542465
201409,93436,-0.09539984
202312,12490,-0.09539152
202308,62092,-0.09534401
201503,83111,-0.09533328
202310,11403,-0.09529776
202308,20482,-0.09527913
202302,38093,-0.09526332
202305,12369,-0.095212705
202307,86136,-0.095188186
201101,38156,-0.09514345
202001,12060,-0.09510835
202307,21178,-0.095055096
202311,14593,-0.095008634
202101,15826,-0.094934866
201508,89393,-0.094921716
202307,12872,-0.09490243
201108,91233,-0.09478077
201908,86580,-0.094778225
202303,13928,-0.094759375
201809,34833,-0.09467537
201011,23819,-0.09466409
202312,19350,-0.09465619
201809,77668,-0.09464172
202307,18542,-0.09459642
201810,89525,-0.09453989
201610,59408,-0.09453583
202308,89525,-0.09450854
202309,82800,-0.094343156
201705,14040,-0.094332404
202012,61241,-0.0943171
201711,86580,-0.09427244
201008,75034,-0.09422067
202309,14542,-0.09420886
201011,24643,-0.094205916
202303,62148,-0.09419281
202101,53613,-0.09418163
202302,18428,-0.09417222
202312,92221,-0.0941243
202306,85913,-0.09411647
202311,69032,-0.094071686
201411,83111,-0.09399131
202311,22103,-0.09399126
202302,13721,-0.093895644
202305,44644,-0.09376303
202305,92602,-0.09373597
201908,92221,-0.09372422
202307,20482,-0.09369594
202304,10104,-0.09367861
202311,46886,-0.09364136
202304,86228,-0.093602054
201604,13928,-0.09360063
202306,61621,-0.093596816
202307,85913,-0.09354011
202212,13721,-0.09349287
201311,87137,-0.0934839
202311,11850,-0.09347941
201010,88991,-0.09346073
202307,57904,-0.09342958
201610,10107,-0.09339282
202302,81055,-0.093387015
202303,21178,-0.093375236
202308,18542,-0.09337127
201512,62148,-0.09335556
202306,59176,-0.09331302
202308,77702,-0.09329601
202308,17750,-0.093295895
201602,75241,-0.093262374
202312,81061,-0.09321469
201511,13928,-0.09317614
202305,87447,-0.0931639
202304,84788,-0.09314449
202303,61621,-0.09309497
202302,10104,-0.09292362
202310,21776,-0.09286885
201305,76614,-0.0928603
201910,14295,-0.09284608
202301,23660,-0.09280582
202312,28484,-0.09279738
202208,48486,-0.09279174
202312,76605,-0.09275457
202307,65875,-0.092635214
202303,60442,-0.0926253
201803,76744,-0.09257832
202312,77702,-0.09256533
202305,66093,-0.092428364
201101,84032,-0.09240406
202304,84723,-0.092372835
202304,41355,-0.0923526
202312,13628,-0.09234557
202301,24766,-0.09226873
202305,15579,-0.092252
202302,85631,-0.09222939
202311,66181,-0.092167415
202308,60871,-0.092146754
202211,46886,-0.09214595
202311,14008,-0.09214563
202304,24766,-0.09205933
202312,28222,-0.09198645
202003,15826,-0.091922045
202012,91068,-0.09191612
202303,44644,-0.091856286
202003,22592,-0.09185562
202311,59459,-0.09181044
202311,86136,-0.091803424
202311,21776,-0.09180288
201804,13928,-0.091789916
202312,90993,-0.09178776
202302,87432,-0.0917391
202308,84769,-0.09166529
202102,41080,-0.09164841
202308,14008,-0.09162282
202312,18729,-0.09159172
202310,36468,-0.09152268
202306,69796,-0.091514826
202101,86580,-0.091482975
202303,11308,-0.0914519
202311,65875,-0.09140225
202307,76841,-0.09138959
202305,13447,-0.09137184
202303,82642,-0.09128981
201004,82800,-0.09128339
201511,22103,-0.091216244
202302,86136,-0.09115315
202109,16595,-0.091126904
202301,87657,-0.09111403
202301,43449,-0.091104835
201411,53613,-0.091085225
201011,86783,-0.09108306
202303,86868,-0.09108291
202011,76709,-0.09108277
201307,90215,-0.09101006
202008,13628,-0.09099656
202102,40539,-0.09098555
201904,12052,-0.09097251
202302,14593,-0.09091767
202309,53613,-0.09091504
202312,13447,-0.09090333
202310,21178,-0.09090021
201108,90215,-0.0908826
201205,59408,-0.09088005
201703,77274,-0.09084977
202305,49680,-0.09084945
202308,91233,-0.09077426
202306,17478,-0.09076301
202301,48653,-0.0907608
202311,81540,-0.090732455
202308,28222,-0.0906439
202303,22752,-0.0906289
202205,12872,-0.090558596
202304,86580,-0.09049912
202308,49680,-0.090474725
202304,87447,-0.09019514
202302,10145,-0.090187036
201511,11552,-0.0901562
201101,81774,-0.090137556
202302,77702,-0.09013717
202310,53613,-0.09013372
202212,25785,-0.090044044
202308,77178,-0.0900325
202306,48725,-0.090028115
202009,13379,-0.08995148
201909,86580,-0.089944154
201809,88860,-0.08987764
202307,69796,-0.08979578
201909,76744,-0.089735985
202212,20482,-0.08965177
202304,10107,-0.08959546
202304,11955,-0.089579605
202304,62092,-0.08953491
201603,12558,-0.08953338
202301,17750,-0.089499004
202004,13628,-0.08948955
201905,60442,-0.08945162
201905,53613,-0.089442916
202309,13447,-0.08943182
202308,66181,-0.089430936
201906,53613,-0.08941593
202007,53613,-0.08939014
202303,66093,-0.08938029
201702,89393,-0.089351214
202312,57904,-0.089345574
201411,76744,-0.08927101
202312,60628,-0.0892577
201202,90386,-0.08925072
201101,25785,-0.089236595
202303,66181,-0.08915862
201509,82800,-0.08914443
202105,92221,-0.08913955
201403,91926,-0.089058965
201411,79588,-0.08905579
202309,13721,-0.08902511
202312,14593,-0.08898148
202307,86228,-0.08896373
201606,23819,-0.08896345
201410,10107,-0.08896113
202003,14702,-0.08895444
202309,65875,-0.088895984
202004,12060,-0.0888181
202003,12622,-0.08881418
202311,62148,-0.08880599
202307,13788,-0.08879466
202303,91937,-0.08876066
201103,91233,-0.088734776
201510,11850,-0.088633515
202311,10516,-0.088617235
202003,48653,-0.08860509
202306,12060,-0.08857914
202303,77274,-0.08853845
202308,87447,-0.08853223
202312,76614,-0.08833565
202312,13928,-0.0883077
201010,86783,-0.08830751
202309,88352,-0.08826512
201807,70332,-0.08826407
202211,93096,-0.08823866
201908,75510,-0.08822675
201101,20626,-0.08822541
202307,77661,-0.08816964
202305,70578,-0.08811207
202307,62148,-0.0880924
202310,64311,-0.08802795
202308,60628,-0.08802126
202303,76076,-0.08797568
202311,48486,-0.08789728
201411,14702,-0.08786082
202304,13788,-0.08779324
201409,76614,-0.08769884
202312,10107,-0.08769502
202311,40539,-0.08767574
201405,83435,-0.08767369
201811,89525,-0.08766417
202012,87842,-0.08766186
